"product_id","source_id","canonical_path","image_index","raw_url","normalized_url","source","http_status","content_type","observed_at","width","height","rights_status","rights_source","availability_status","resolution_status","product_match_status","watermark_status","cropping_status","schema_approved"
"1251","8012015350","/catalog/product/perednyaya-fara-pravaya-geely-galaxy-m9-1251/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.DK7QOrawoEfmjSJKxCpZkPGaokdgk6hNZg.53SFST5jqK9CMe5XHocVJebasRp2vUXcdIH9yFP9dPg","https://80.img.avito.st/image/1/1.DK7QOrawoEfmjSJKxCpZkPGaokdgk6hNZg.53SFST5jqK9CMe5XHocVJebasRp2vUXcdIH9yFP9dPg","avito","206","image/jpeg","2026-08-09T12:21:45.318Z","251","152","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1253","8108430616","/catalog/product/fonar-zadnii-levyi-kia-sportage-china-v-1253/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.LG9qGrawgIZcrQKLPhJCLUW6gobas4iM3A.vX7MVVlaDeXCGI_2e7H9yUR2sp8j2tx0yJCbj2Gvbgw","https://80.img.avito.st/image/1/1.LG9qGrawgIZcrQKLPhJCLUW6gobas4iM3A.vX7MVVlaDeXCGI_2e7H9yUR2sp8j2tx0yJCbj2Gvbgw","avito","206","image/jpeg","2026-08-09T12:21:45.324Z","234","155","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1254","8076221580","/catalog/product/fara-levaya-kia-k5-1254/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.YPFgxrawzBhWcU4VLL8kzEFmzhjQb8QS1g.afU_M8NwgT9vDqtacZpE250ObYt1xdUFBpPjgbFcKLE","https://80.img.avito.st/image/1/1.YPFgxrawzBhWcU4VLL8kzEFmzhjQb8QS1g.afU_M8NwgT9vDqtacZpE250ObYt1xdUFBpPjgbFcKLE","avito","206","image/jpeg","2026-08-09T12:21:45.327Z","184","157","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1255","8108279412","/catalog/product/fonar-zadnii-pravyi-krylo-kia-sportage-v-1255/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.uOAqI7awFAkclJYEVnXPowWDFgmaihwDnA.zioVbv5LAKQhjhM24fxzrwZ2L4o3hOHO1lwwvG_PMd4","https://80.img.avito.st/image/1/1.uOAqI7awFAkclJYEVnXPowWDFgmaihwDnA.zioVbv5LAKQhjhM24fxzrwZ2L4o3hOHO1lwwvG_PMd4","avito","206","image/jpeg","2026-08-09T12:21:45.330Z","240","156","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1256","7948788631","/catalog/product/fonar-zadnii-pravyi-kia-k3-1256/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.mnLmRrawNpvQ8bSW3ijVT8fmNJtW7z6RUA.edF-Cnsg4mbwNyELP7v0U0B2htAIGuhIO6gzQk7aTeM","https://80.img.avito.st/image/1/1.mnLmRrawNpvQ8bSW3ijVT8fmNJtW7z6RUA.edF-Cnsg4mbwNyELP7v0U0B2htAIGuhIO6gzQk7aTeM","avito","206","image/jpeg","2026-08-09T12:21:45.333Z","120","108","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1257","8108499760","/catalog/product/fonar-kryshki-bagazhnika-zadnii-pravyi-changan-cs95-1257/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.AJbR6bawrH_nXi5y3clLrf5Jrn9hQKR1Zw.qXgyX943qeNBPzpcoFHjItaaLPzr9hfXqyfdrk4wUpI","https://80.img.avito.st/image/1/1.AJbR6bawrH_nXi5y3clLrf5Jrn9hQKR1Zw.qXgyX943qeNBPzpcoFHjItaaLPzr9hfXqyfdrk4wUpI","avito","206","image/jpeg","2026-08-09T12:21:45.335Z","250","87","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1258","8076547508","/catalog/product/fonar-kryshki-bagazhnika-pravyi-toyota-corolla-1258/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.u6CburawF0mtDZVE4cSakroaFUkrEx9DLQ.BSDcqxRBLx_phAE52pG5rAMCt9qe6R1eG2UDxBDN3E0","https://80.img.avito.st/image/1/1.u6CburawF0mtDZVE4cSakroaFUkrEx9DLQ.BSDcqxRBLx_phAE52pG5rAMCt9qe6R1eG2UDxBDN3E0","avito","206","image/jpeg","2026-08-09T12:21:45.337Z","146","77","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1259","8076596849","/catalog/product/tsentralnyi-stop-signal-tank-500-1259/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.nSDtUbawMcnb5rPE23-hEszxM8ld-DnDWw.lPGnSmlZVCTe5LPeLmU3rnucKmexzeLmXKNV6VEGBrA","https://80.img.avito.st/image/1/1.nSDtUbawMcnb5rPE23-hEszxM8ld-DnDWw.lPGnSmlZVCTe5LPeLmU3rnucKmexzeLmXKNV6VEGBrA","avito","206","image/jpeg","2026-08-09T12:21:45.338Z","637","414","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1260","7948105935","/catalog/product/perednyaya-fara-levaya-geely-galaxy-l-7-1260/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.F8sEQ7awuyIy9DkvJldw-CXjuSK06rMosg.4LSp8L8f60DTNhehglFH-KoF9YkCuOc0w1u4uUOlx7g","https://80.img.avito.st/image/1/1.F8sEQ7awuyIy9DkvJldw-CXjuSK06rMosg.4LSp8L8f60DTNhehglFH-KoF9YkCuOc0w1u4uUOlx7g","avito","206","image/jpeg","2026-08-09T12:21:45.339Z","659","696","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1260","7948105935","/catalog/product/perednyaya-fara-levaya-geely-galaxy-l-7-1260/","2","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.TzyEEbaw49WypmHYliB0DqWx4dU0uOvfMg.niz2H9X9RO63ElSSTcoXhNmC2ybzTvJrI-DJBrE3DRc","https://80.img.avito.st/image/1/1.TzyEEbaw49WypmHYliB0DqWx4dU0uOvfMg.niz2H9X9RO63ElSSTcoXhNmC2ybzTvJrI-DJBrE3DRc","avito","206","image/jpeg","2026-08-09T12:21:45.340Z","687","641","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1260","7948105935","/catalog/product/perednyaya-fara-levaya-geely-galaxy-l-7-1260/","3","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.t1i2N7awG7GAgJm81EnSZJeXGbEGnhO7AA.XAo_I1gk5taV-lHlqLSHNY9xFaqxoMmsCYuF3giBkpc","https://80.img.avito.st/image/1/1.t1i2N7awG7GAgJm81EnSZJeXGbEGnhO7AA.XAo_I1gk5taV-lHlqLSHNY9xFaqxoMmsCYuF3giBkpc","avito","206","image/jpeg","2026-08-09T12:21:45.341Z","705","748","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1260","7948105935","/catalog/product/perednyaya-fara-levaya-geely-galaxy-l-7-1260/","4","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.PSBAibawkcl2PhPENsksE2Epk8nwIJnD9g.INzEsOENV-PWTAX-Wk_6yAZmQhqP8TvFfCubfpApZjs","https://80.img.avito.st/image/1/1.PSBAibawkcl2PhPENsksE2Epk8nwIJnD9g.INzEsOENV-PWTAX-Wk_6yAZmQhqP8TvFfCubfpApZjs","avito","206","image/jpeg","2026-08-09T12:21:45.341Z","714","655","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1260","7948105935","/catalog/product/perednyaya-fara-levaya-geely-galaxy-l-7-1260/","5","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.TdFMbraw4Th62WM1WkcQ723O4zj8x-ky-g.UMzjsx8loiolUs7mXFxfFko_lUDrsy5Mb6M87VkrltU","https://80.img.avito.st/image/1/1.TdFMbraw4Th62WM1WkcQ723O4zj8x-ky-g.UMzjsx8loiolUs7mXFxfFko_lUDrsy5Mb6M87VkrltU","avito","206","image/jpeg","2026-08-09T12:21:45.343Z","815","714","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1260","7948105935","/catalog/product/perednyaya-fara-levaya-geely-galaxy-l-7-1260/","6","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.2UcON7awda44gPejMES3dC-Xd66-nn2kuA.7dawb3diYa9LZNkWpt5F-anoGMPKq_svvGktuGzmHCE","https://80.img.avito.st/image/1/1.2UcON7awda44gPejMES3dC-Xd66-nn2kuA.7dawb3diYa9LZNkWpt5F-anoGMPKq_svvGktuGzmHCE","avito","206","image/jpeg","2026-08-09T12:21:45.344Z","670","660","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1261","8108497612","/catalog/product/fonar-zadnii-pravyi-baw-bj-212-1261/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.nExmK7awMKVQnLKoUnXad0mLMqXWgjiv0A.kC5RjrR7mCdvJAq3SfPU1jLHuXPMdYNq8CL5Fg4dlTs","https://80.img.avito.st/image/1/1.nExmK7awMKVQnLKoUnXad0mLMqXWgjiv0A.kC5RjrR7mCdvJAq3SfPU1jLHuXPMdYNq8CL5Fg4dlTs","avito","206","image/jpeg","2026-08-09T12:21:45.345Z","149","184","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1262","8075966657","/catalog/product/perednii-protivotumannyi-fonar-pravyi-tank-500-1262/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.Il4hu7awjrcXDAy6acNJbQAbjLeREoa9lw.vvId0CA8iSGKGwcnsb3T2_oUglSCZ8rZ1t7KpsAaWpc","https://80.img.avito.st/image/1/1.Il4hu7awjrcXDAy6acNJbQAbjLeREoa9lw.vvId0CA8iSGKGwcnsb3T2_oUglSCZ8rZ1t7KpsAaWpc","avito","206","image/jpeg","2026-08-09T12:21:45.347Z","643","420","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1263","8044374583","/catalog/product/zadnii-fonar-pravyi-aito-m8-1263/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.mIJEdbawNGtywrZmeA_BvGXVNmv03Dxh8g.wOHaeR46rHuVYOqKudO6to6Zs8GjA0SkgRtKIEr4co4","https://80.img.avito.st/image/1/1.mIJEdbawNGtywrZmeA_BvGXVNmv03Dxh8g.wOHaeR46rHuVYOqKudO6to6Zs8GjA0SkgRtKIEr4co4","avito","206","image/jpeg","2026-08-09T12:21:45.348Z","469","388","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1264","8108004395","/catalog/product/fonar-zadnii-levyi-haval-xiaolong-hi4-1264/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.mgNYEbawNupuprTnYGuKT3exNOrouD7g7g.OMIQD0I9veSVqyz9LWaDFQUjrFdqftEpLo-im15yKjY","https://80.img.avito.st/image/1/1.mgNYEbawNupuprTnYGuKT3exNOrouD7g7g.OMIQD0I9veSVqyz9LWaDFQUjrFdqftEpLo-im15yKjY","avito","206","image/jpeg","2026-08-09T12:21:45.350Z","275","160","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1265","7948424241","/catalog/product/zadnyaya-pravaya-fara-geely-galaxy-l7-1265/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.aIuq9bawxGKcQkZv9uQMt4tVxmIaXMxoHA.Ait46T8CF494GkBq1Q8XlqZkmHkcg57DJ-klrv4rWVI","https://80.img.avito.st/image/1/1.aIuq9bawxGKcQkZv9uQMt4tVxmIaXMxoHA.Ait46T8CF494GkBq1Q8XlqZkmHkcg57DJ-klrv4rWVI","avito","206","image/jpeg","2026-08-09T12:21:45.351Z","954","495","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1265","7948424241","/catalog/product/zadnyaya-pravaya-fara-geely-galaxy-l7-1265/","2","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.Rdl6pbaw6TBMEms9fOgk5VsF6zDKDOE6zA.LQGTOuk1aPe8Cp1HYe_MEYXSrB-XuLSiwyntvS3g6SE","https://80.img.avito.st/image/1/1.Rdl6pbaw6TBMEms9fOgk5VsF6zDKDOE6zA.LQGTOuk1aPe8Cp1HYe_MEYXSrB-XuLSiwyntvS3g6SE","avito","206","image/jpeg","2026-08-09T12:21:45.353Z","903","489","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1266","7980720864","/catalog/product/perednyaya-tsentralnaya-fara-byd-tang-l-1266/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.TCwDxraw4MU1cWLIF6ckHyJm4sWzb-jPtQ.oGtLwpCZDHZ_xl3xfvucs5GvDiD5EQcYLQIhxWD_1_g","https://80.img.avito.st/image/1/1.TCwDxraw4MU1cWLIF6ckHyJm4sWzb-jPtQ.oGtLwpCZDHZ_xl3xfvucs5GvDiD5EQcYLQIhxWD_1_g","avito","206","image/jpeg","2026-08-09T12:21:45.354Z","498","120","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1267","7948578940","/catalog/product/perednii-tsentralnyi-fonar-volkswagen-tayron-1267/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.eD3Wn7aw1NTgKFbZqoYYAfc_1tRmNtzeYA.LnWv7H8V5LiuJJlwwX8yrXEwysHrJT5NRa8fWJRtIj0","https://80.img.avito.st/image/1/1.eD3Wn7aw1NTgKFbZqoYYAfc_1tRmNtzeYA.LnWv7H8V5LiuJJlwwX8yrXEwysHrJT5NRa8fWJRtIj0","avito","206","image/jpeg","2026-08-09T12:21:45.355Z","398","116","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1268","7980070734","/catalog/product/zadnii-protivotumannyi-fonar-changan-deepal-s7-1268/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.YE_gx7awzKbWcE6rrNYTcsFnzqZQbsSsVg.ovB_qc3ihlphZAgKx4f7LJbGhxTLS9fPjpU5IEXFRxw","https://80.img.avito.st/image/1/1.YE_gx7awzKbWcE6rrNYTcsFnzqZQbsSsVg.ovB_qc3ihlphZAgKx4f7LJbGhxTLS9fPjpU5IEXFRxw","avito","206","image/jpeg","2026-08-09T12:21:45.356Z","295","97","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1269","7596917138","/catalog/product/fonar-zadnii-levyi-v-kryshku-hiphi-z-1269/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.5I5wirawSGdGPcpqNPWPvVEqSmfAI0Btxg.XBAnzCW0bKt-QUvU4O0hSIaQZRZ8egQTL_UUg-J_88g","https://80.img.avito.st/image/1/1.5I5wirawSGdGPcpqNPWPvVEqSmfAI0Btxg.XBAnzCW0bKt-QUvU4O0hSIaQZRZ8egQTL_UUg-J_88g","avito","206","image/jpeg","2026-08-09T12:21:45.356Z","1280","853","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1270","7948285172","/catalog/product/zadnii-levyi-protivotumannyi-fonar-baic-bj40-1270/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.MkxzNbawnqVFghyoGxEGflKVnKXDnJavxQ.Tzt7MU-lf3D8AvbyQwiFsas43dk7gcW2zBdyrWiwf5c","https://80.img.avito.st/image/1/1.MkxzNbawnqVFghyoGxEGflKVnKXDnJavxQ.Tzt7MU-lf3D8AvbyQwiFsas43dk7gcW2zBdyrWiwf5c","avito","206","image/jpeg","2026-08-09T12:21:45.358Z","323","323","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1271","8076510993","/catalog/product/perednii-protivotumannyi-fonar-levyi-tank-500-1271/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.gccORbawLS448q8jACPo9C_lLy6-7CUkuA.WdyeifkADFBibJa4U0PDdL5Snw1QHXI0cd5QdUueQDY","https://80.img.avito.st/image/1/1.gccORbawLS448q8jACPo9C_lLy6-7CUkuA.WdyeifkADFBibJa4U0PDdL5Snw1QHXI0cd5QdUueQDY","avito","206","image/jpeg","2026-08-09T12:21:45.359Z","644","417","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1272","8044022989","/catalog/product/zadnii-protivotumannyi-fonar-changan-cs95-1272/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.BSaM0bawqc-6ZivCir1YGK1xq888eKHFOg.rknGUPThsw6LHMqTXb5QRlQMRlj6Wx_qPr1zxkYsnIE","https://80.img.avito.st/image/1/1.BSaM0bawqc-6ZivCir1YGK1xq888eKHFOg.rknGUPThsw6LHMqTXb5QRlQMRlj6Wx_qPr1zxkYsnIE","avito","206","image/jpeg","2026-08-09T12:21:45.361Z","139","100","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1273","8108017546","/catalog/product/levaya-perednyaya-svetovaya-polosa-volkswagen-tavendor-1273/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.LUjX7LawgaHhWwOsgYhpc_hMg6FnRYmrYQ.n4cNEGjWFluRgPcDDwlDm9mtNeNxv0xdAgjO32rVUmk","https://80.img.avito.st/image/1/1.LUjX7LawgaHhWwOsgYhpc_hMg6FnRYmrYQ.n4cNEGjWFluRgPcDDwlDm9mtNeNxv0xdAgjO32rVUmk","avito","206","image/jpeg","2026-08-09T12:21:45.363Z","226","90","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1274","7916796452","/catalog/product/fara-perednyaya-pravaya-geely-okavango-1274/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.iS-aG7awJcasrKfLhG3iHLu7J8Yqsi3MLA.n96YHjh9dq2OxtTTkOOHSI2HvrIfNXjx9L-sqGJ_MXI","https://80.img.avito.st/image/1/1.iS-aG7awJcasrKfLhG3iHLu7J8Yqsi3MLA.n96YHjh9dq2OxtTTkOOHSI2HvrIfNXjx9L-sqGJ_MXI","avito","206","image/jpeg","2026-08-09T12:21:45.367Z","413","249","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1275","8108503074","/catalog/product/zadnii-fonar-pravyi-changan-cs75-plus-1275/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.QXyWPbaw7ZWgim-YmBwvPLmd75UmlOWfIA.bA0oQ5ZjE-YoSupnX2qbHcpkpxWAgtNcPI-lVDztvbA","https://80.img.avito.st/image/1/1.QXyWPbaw7ZWgim-YmBwvPLmd75UmlOWfIA.bA0oQ5ZjE-YoSupnX2qbHcpkpxWAgtNcPI-lVDztvbA","avito","206","image/jpeg","2026-08-09T12:21:45.368Z","323","158","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1276","7980820490","/catalog/product/perednyaya-fara-pravaya-zeekr-9x-1276/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.fYF9Iraw0WhLlVNlC0MbslyC02jNi9liyw.Q4AsBdnp9wFfZ6wDTbQWDIFcYhUz1Rf6JWlnip-8RAk","https://80.img.avito.st/image/1/1.fYF9Iraw0WhLlVNlC0MbslyC02jNi9liyw.Q4AsBdnp9wFfZ6wDTbQWDIFcYhUz1Rf6JWlnip-8RAk","avito","206","image/jpeg","2026-08-09T12:21:45.369Z","171","166","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1277","8075904914","/catalog/product/zadnii-fonar-pravyi-changan-hanter-plus-1277/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.drI3fbaw2lsBylhWV1Afjhbd2FuH1NJRgQ.ou4mM1sJFd43qvWQMeVmtbY2qC1kzikUA8TrqAt3zk4","https://80.img.avito.st/image/1/1.drI3fbaw2lsBylhWV1Afjhbd2FuH1NJRgQ.ou4mM1sJFd43qvWQMeVmtbY2qC1kzikUA8TrqAt3zk4","avito","206","image/jpeg","2026-08-09T12:21:45.373Z","55","135","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1278","8108368940","/catalog/product/levyi-perednii-ukazatel-povorota-exeed-exlantix-es-e3-1278/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.uOATYrawFAkl1ZYEbyTnrTzCFgmjyxwDpQ.vJKJ5JTQYnR5U9eWPlexMQHZ5cXvj6ler48RwfY8SlU","https://80.img.avito.st/image/1/1.uOATYrawFAkl1ZYEbyTnrTzCFgmjyxwDpQ.vJKJ5JTQYnR5U9eWPlexMQHZ5cXvj6ler48RwfY8SlU","avito","206","image/jpeg","2026-08-09T12:21:45.374Z","175","231","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1279","8044077071","/catalog/product/zadnii-fonar-kryshki-bagazhnika-volkswagen-talagon-1279/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.MscjOrawni4VjRwjS0pD-gKanC6Tk5YklQ.yUEckYE01UYda8npVGRIeFfXSppWkV5cAiZ72p4r-lc","https://80.img.avito.st/image/1/1.MscjOrawni4VjRwjS0pD-gKanC6Tk5YklQ.yUEckYE01UYda8npVGRIeFfXSppWkV5cAiZ72p4r-lc","avito","206","image/jpeg","2026-08-09T12:21:45.375Z","595","123","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1280","7980288311","/catalog/product/perednyaya-verhnyaya-fara-levaya-byd-tang-l-1280/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.D0kF77awo6AzWCGtF_9adyRPoaC1Rquqsw.7UXO94pJecBYoVSmpM76bz6vXiaJtKhrcAlpRWqmTzo","https://80.img.avito.st/image/1/1.D0kF77awo6AzWCGtF_9adyRPoaC1Rquqsw.7UXO94pJecBYoVSmpM76bz6vXiaJtKhrcAlpRWqmTzo","avito","206","image/jpeg","2026-08-09T12:21:45.376Z","245","176","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1281","7980888851","/catalog/product/perednyaya-fara-levaya-wey-07-1281/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.95MEdbawW3oywtl3ZlLJoSXVWXq03FNwsg.PVUtUhxESi5McpZURLS0RzW-VdfffvyncdKltxfmw-k","https://80.img.avito.st/image/1/1.95MEdbawW3oywtl3ZlLJoSXVWXq03FNwsg.PVUtUhxESi5McpZURLS0RzW-VdfffvyncdKltxfmw-k","avito","206","image/jpeg","2026-08-09T12:21:45.378Z","263","136","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1282","7596388136","/catalog/product/fonar-zadnii-levyi-v-krylo-hiphi-z-1282/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.CUcDUrawpa415SejHQoxdSLyp66z-62ktQ.COiNd96BbCQnoD-FWynbsRxaurE5qnFdssasHdg_444","https://80.img.avito.st/image/1/1.CUcDUrawpa415SejHQoxdSLyp66z-62ktQ.COiNd96BbCQnoD-FWynbsRxaurE5qnFdssasHdg_444","avito","206","image/jpeg","2026-08-09T12:21:45.379Z","1280","853","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1283","7980663710","/catalog/product/fonar-zadnii-tsentralnyi-wey-07-1283/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.h_MFibawKxozPqkXB-_IziQpKRq1ICMQsw.he0HqCEt62Z-Y7DBVedoEIn3Gc9Z2iDEwqxw3beYu80","https://80.img.avito.st/image/1/1.h_MFibawKxozPqkXB-_IziQpKRq1ICMQsw.he0HqCEt62Z-Y7DBVedoEIn3Gc9Z2iDEwqxw3beYu80","avito","206","image/jpeg","2026-08-09T12:21:45.380Z","870","155","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1284","7980049310","/catalog/product/perednyaya-fara-pravaya-wey-80-1284/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1._wgyEbawU-EEptHsQE6WOxOxUeGCuFvrhA.egc237FQkEHaxPOyMtH9vAeO25MlovQAPqfbICT_8qY","https://80.img.avito.st/image/1/1._wgyEbawU-EEptHsQE6WOxOxUeGCuFvrhA.egc237FQkEHaxPOyMtH9vAeO25MlovQAPqfbICT_8qY","avito","206","image/jpeg","2026-08-09T12:21:45.380Z","282","224","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1285","8044479263","/catalog/product/fonar-zadnii-pravyi-voyah-taishan-1285/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.11i1M7awe7GDhPm8l0S-ZJSTebEFmnO7Aw.xmVmPTT6dwmsBDaWGcdvHsxwZE_kPxCtIXNsXF3UbxI","https://80.img.avito.st/image/1/1.11i1M7awe7GDhPm8l0S-ZJSTebEFmnO7Aw.xmVmPTT6dwmsBDaWGcdvHsxwZE_kPxCtIXNsXF3UbxI","avito","206","image/jpeg","2026-08-09T12:21:45.382Z","524","417","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1286","7948017094","/catalog/product/zadnyaya-fara-levaya-toyota-highlander-xu70-1286/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.Gb2acLawtVSsxzdZpBRLg7vQt1Qq2b1eLA.P1YUCiEtGuczjsXG9sU_5sQCYwSQYoZ7AWlWUzKqms8","https://80.img.avito.st/image/1/1.Gb2acLawtVSsxzdZpBRLg7vQt1Qq2b1eLA.P1YUCiEtGuczjsXG9sU_5sQCYwSQYoZ7AWlWUzKqms8","avito","206","image/jpeg","2026-08-09T12:21:45.382Z","85","145","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
"1287","8108497903","/catalog/product/zadnii-pravyi-fonar-volkswagen-tavendor-1287/","1","http://avito.ru/autoload/1/items-to-feed/images?imageSlug=/image/1/1.VLTyBLaw-F3Es3pQ1hUNjd2k-l1CrfBXRA.QnGDXOn2iroBPOOBi8HMKUuZqQXrF0CtSFs9wD2tIhk","https://80.img.avito.st/image/1/1.VLTyBLaw-F3Es3pQ1hUNjd2k-l1CrfBXRA.QnGDXOn2iroBPOOBi8HMKUuZqQXrF0CtSFs9wD2tIhk","avito","206","image/jpeg","2026-08-09T12:21:45.383Z","236","132","confirmed_by_owner","company_avito_account","approved","pending_review","pending_review","pending_review","pending_review","false"
